date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:20	494184/494184	---M--	200	added ('OK')	image/jpeg	etag:%2278a68-5f2ebcc64a45b%22	https://adrofx.com/themes/custom/adrofx_theme/images/vps/vps-bg.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/vps/vps-bg.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:20	880801/880801	---M--	200	added ('OK')	image/jpeg	etag:%22d70a1-5f2ebcc64c39b%22	https://adrofx.com/themes/custom/adrofx_theme/images/why/why-header-bg.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/why/why-header-bg.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:20	197158/197158	---M--	200	added ('OK')	image/jpeg	etag:%2230226-5f2ebcc6aaf38%22	https://adrofx.com/themes/custom/adrofx_theme/img/refer-a-friend/refer-a-friend-lg.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/refer-a-friend/refer-a-friend-lg.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:20	304356/304356	---M--	200	added ('OK')	image/jpeg	etag:%224a4e4-5f2ebcc635c3c%22	https://adrofx.com/themes/custom/adrofx_theme/images/partners/partners-header.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/partners/partners-header.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:21	292954/292954	---M--	200	added ('OK')	image/jpeg	etag:%224785a-5f2ebcc635c3c%22	https://adrofx.com/themes/custom/adrofx_theme/images/partners/simple.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/partners/simple.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:21	84458/84458	---M--	200	added ('OK')	image/jpeg	etag:%22149ea-5f2ebcc64851c%22	https://adrofx.com/themes/custom/adrofx_theme/images/trading-calculator/trading-calculator-header-xl.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/trading-calculator/trading-calculator-header-xl.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:21	128437/128437	---M--	200	added ('OK')	image/jpeg	etag:%221f5b5-5f2ebcc62b05d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/slider-xl.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/slider-xl.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:21	39260/39260	---M--	200	added ('OK')	image/png	etag:%22995c-5f2ebcc62b05d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-ornament.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-ornament.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:21	173599/173599	---M--	200	added ('OK')	image/jpeg	etag:%222a61f-5f2ebcc62cf9d%22	https://adrofx.com/themes/custom/adrofx_theme/images/fund-security.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/fund-security.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:22	26094/26094	---M--	200	added ('OK')	image/png	etag:%2265ee-5f2ebcc6b4b77%22	https://adrofx.com/themes/custom/adrofx_theme/img/trading-platform/bars.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/trading-platform/bars.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:22	12011/12011	---M--	200	added ('OK')	image/png	etag:%222eeb-5f2ebcc6a3238%22	https://adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-deutsche-bank.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-deutsche-bank.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:22	72216/72216	---M--	200	added ('OK')	image/png	etag:%2211a18-5f2ebcc6a3238%22	https://adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-barclays.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-barclays.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:22	8814/8814	---M--	200	added ('OK')	image/png	etag:%22226e-5f2ebcc6a3238%22	https://adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-goldman-sachs.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-goldman-sachs.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:22	7912112/7912112	---M--	200	added ('OK')	image/jpeg	etag:%2278bab0-5f2ebcc6c4577%22	https://adrofx.com/themes/custom/adrofx_theme/img/web-trading-platform/web_trading_platforms_lg.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/web-trading-platform/web_trading_platforms_lg.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:23	6374/6374	---M--	200	added ('OK')	image/png	etag:%2218e6-5f2ebcc6a3238%22	https://adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-ubs.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-ubs.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:23	75766/75766	---M--	200	added ('OK')	image/png	etag:%22127f6-5f2ebcc6a3238%22	https://adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-merrill-lynch.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-merrill-lynch.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:23	68198/68198	---M--	200	added ('OK')	image/png	etag:%2210a66-5f2ebcc6a3238%22	https://adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-credit-suisse.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/liquidity-providers/icon-logo-credit-suisse.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:23	881/881	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22371-5f2ebcc67155a%22	https://adrofx.com/themes/custom/adrofx_theme/img/arrow-right-blue.svg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/img/arrow-right-blue.svg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:23	92378/92378	---M--	200	added ('OK')	image/png	etag:%22168da-5f2ebcc64757c%22	https://adrofx.com/themes/custom/adrofx_theme/images/testimmomials-bg-img.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/testimmomials-bg-img.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:24	2168/2168	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22878-5f2ebcc630e1c%22	https://adrofx.com/themes/custom/adrofx_theme/images/icons/icon-quotes.svg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/icons/icon-quotes.svg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:24	1681/1681	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691-5f2ebcc630e1c%22	https://adrofx.com/themes/custom/adrofx_theme/images/icons/icon-arrow.svg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/icons/icon-arrow.svg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:24	19370/19370	---M--	200	added ('OK')	image/png	etag:%224baa-5f2ebcc64757c%22	https://adrofx.com/themes/custom/adrofx_theme/images/top-markets-verticals.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/top-markets-verticals.png	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:24	243884/243884	---M--	200	added ('OK')	image/jpeg	etag:%223b8ac-5f2ebcc62a0bd%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-account-lg.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-account-lg.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:25	39513/39513	---M--	200	added ('OK')	image/jpeg	etag:%229a59-5f2ebcc64851c%22	https://adrofx.com/themes/custom/adrofx_theme/images/trading-calculator/trading-calculator-header-xs.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/trading-calculator/trading-calculator-header-xs.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:25	54968/54968	---M--	200	added ('OK')	image/jpeg	etag:%22d6b8-5f2ebcc62b05d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-account-md.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-account-md.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:25	48991/48991	---M--	200	added ('OK')	image/jpeg	etag:%22bf5f-5f2ebcc62b05d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-account-xs.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-swap-free/islamic-account-xs.jpg	(from https://adrofx.com/sites/default/files/css/css_xwhHBbLqsJSh2Sn-gMQ9RdGLCyIAPgXIoZi7FQ4jhc0.css)
12:16:25	70857/70857	---M--	200	added ('OK')	image/png	etag:%22114c9-5f2ebcc62bffd%22	https://adrofx.com/themes/custom/adrofx_theme/images/flags.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/flags.png	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:26	174369/174369	---M--	200	added ('OK')	image/png	etag:%222a921-5f2ebcc62bffd%22	https://adrofx.com/themes/custom/adrofx_theme/images/flags@2x.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/flags@2x.png	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:26	50510/50510	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-2.eot?3w2rjx	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-29ae5.eot	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:27	50510/50510	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-2.ttf?3w2rjx	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-29ae5.ttf	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:27	50514/50514	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:03%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-2.woff?3w2rjx	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-29ae5.woff	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:28	50510/50510	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-2.svg?3w2rjx	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/icons-2/icons-29ae5.svg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:28	392128/392128	---M--	200	added ('OK')	image/jpeg	etag:%225fbc0-5f2ebcc61971d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-micro/img_1.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-micro/img_1.jpg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:28	137323/137323	---M--	200	added ('OK')	image/png	etag:%222186b-5f2ebcc61877d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-micro/img_1-min.png	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-micro/img_1-min.png	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:29	50518/50518	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:03%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/standard/standard.eot?gol3hs	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/standard/standarde12d.eot	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:29	50518/50518	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:03%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/standard/standard.ttf?gol3hs	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/standard/standarde12d.ttf	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:30	50522/50522	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:03%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/standard/standard.woff?gol3hs	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/standard/standarde12d.woff	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:30	50518/50518	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/standard/standard.svg?gol3hs	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/standard/standarde12d.svg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:31	50510/50510	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium.eot?ihbhtq	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium8f14.eot	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:31	360343/360343	---M--	200	added ('OK')	image/jpeg	etag:%2257f97-5f2ebcc61c5fd%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-standard/img_1.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-standard/img_1.jpg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:31	50510/50510	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium.ttf?ihbhtq	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium8f14.ttf	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:31	50514/50514	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium.woff?ihbhtq	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium8f14.woff	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:31	50510/50510	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium.svg?ihbhtq	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/premium/premium8f14.svg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:32	710580/710580	---M--	200	added ('OK')	image/jpeg	etag:%22ad7b4-5f2ebcc61a6bd%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-premium/img_1.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-premium/img_1.jpg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:32	50478/50478	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro.eot?d2txw5	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro4cab.eot	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:32	50478/50478	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro.ttf?d2txw5	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro4cab.ttf	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:33	50482/50482	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro.woff?d2txw5	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro4cab.woff	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:33	50478/50478	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2009:50:04%20GMT	https://adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro.svg?d2txw5	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/fonts/pro/pro4cab.svg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:34	273029/273029	---M--	200	added ('OK')	image/jpeg	etag:%2242a85-5f2ebcc61b65d%22	https://adrofx.com/themes/custom/adrofx_theme/images/account-pro/img_1.jpg	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/images/account-pro/img_1.jpg	(from https://adrofx.com/sites/default/files/css/css__ylGpb9Oo2XUdRxouW2cEjIBSA4u130Oy7-Tz1mV6p4.css)
12:16:34	4178/4178	---M-Z	200	added ('OK')	image/gif	etag:%225eb03fd5-1052%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/ajax-loader.gif	C:/My%20Web%20Sites/adrofx%20social-investing/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/ajax-loader.gif	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:34	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-800%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot	C:/My%20Web%20Sites/adrofx%20social-investing/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:34	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-800%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.eot?	C:/My%20Web%20Sites/adrofx%20social-investing/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slickd41d.eot	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:35	1380/1380	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-564%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.woff	C:/My%20Web%20Sites/adrofx%20social-investing/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.woff	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:35	1892/1892	---M-Z	200	added ('OK')	application/octet-stream	etag:%225eb03fd5-764%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.ttf	C:/My%20Web%20Sites/adrofx%20social-investing/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.ttf	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:35	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%225eb03fd5-868%22	https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.svg	C:/My%20Web%20Sites/adrofx%20social-investing/cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/fonts/slick.svg	(from https://cdnjs.cloudflare.com/ajax/libs/slick-carousel/1.8.1/slick-theme.min.css)
12:16:36	102040/102040	---M--	200	added ('OK')	font/woff2	etag:W/%2218e98-GdaKpkk2w1II4Wt+0UU98HzTFXA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/fonts/bootstrap-icons.woff2?e2f6e48459d8b0f394eea57aba940179	C:/My%20Web%20Sites/adrofx%20social-investing/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/fonts/bootstrap-iconsbe27.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/bootstrap-icons.css)
12:16:36	136700/136700	---M--	200	added ('OK')	font/woff	etag:W/%22215fc-YvkxeQSL8A1pAjMgcb7dN8I7KiE%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/fonts/bootstrap-icons.woff?e2f6e48459d8b0f394eea57aba940179	C:/My%20Web%20Sites/adrofx%20social-investing/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/fonts/bootstrap-iconsbe27.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.0/font/bootstrap-icons.css)
12:16:36	80510/80510	---M-Z	200	added ('OK')	text/css	etag:W/%2213a7e-T26mnA4DQx/6Ggl6RUU7WzskbYs%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css	C:/My%20Web%20Sites/adrofx%20social-investing/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
12:16:36	32804/32804	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228024-5f2ebcc5ec85f%22	https://adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.eot	C:/My%20Web%20Sites/adrofx%20social-investing/adrofx.com/themes/custom/adrofx_theme/185/fonts/b9a86a749f6403ffcbf023ac838674c6.eot	(from https://adrofx.com/themes/custom/adrofx_theme/185/assets/css/style.css)
